query_id,timestamp,query_text,intent,num_candidates,num_used,similarity_scores,max_score,min_score,mean_score,score_range
q_1772833020_0205,2026-03-07 03:07:00,Do ambience preferences vary between indoor and outdoor seating options in restaurants?,aspect,20,5,"[0.6875602006912231, 0.6108465194702148, 0.6075857877731323, 0.5914609432220459, 0.589492917060852, 0.5892626047134399, 0.5853753089904785, 0.5811454057693481, 0.5810720324516296, 0.5802937150001526, 0.5802469849586487, 0.5774804353713989, 0.5761085748672485, 0.5751311779022217, 0.5749844312667847, 0.5722923278808594, 0.5710486769676208, 0.568668007850647, 0.5674502849578857, 0.5660097599029541]",0.68756,0.56601,0.586676,0.12155
q_1772833025_0206,2026-03-07 03:07:05,What are the common complaints about parking or accessibility at popular eateries?,complaint,20,6,"[0.642498254776001, 0.6262934803962708, 0.606871485710144, 0.6053531169891357, 0.6010669469833374, 0.5979273915290833, 0.5950632095336914, 0.5945268869400024, 0.5915470123291016, 0.589364230632782, 0.5878973007202148, 0.5861607193946838, 0.5842823386192322, 0.5836024284362793, 0.5823085308074951, 0.5822352170944214, 0.5818831920623779, 0.5816538333892822, 0.5810472965240479, 0.580574095249176]",0.642498,0.580574,0.594108,0.061924
q_1772833029_0207,2026-03-07 03:07:09,What do customers frequently praise about the service at local restaurants?,aspect,20,5,"[0.6546417474746704, 0.6535754799842834, 0.653161346912384, 0.6521582007408142, 0.6515051126480103, 0.6486157178878784, 0.6474316120147705, 0.6430598497390747, 0.6428544521331787, 0.6424264311790466, 0.642021656036377, 0.6419241428375244, 0.639186680316925, 0.6385467052459717, 0.6379289031028748, 0.6373770236968994, 0.637046217918396, 0.6369489431381226, 0.6362922191619873, 0.6351462006568909]",0.654642,0.635146,0.643592,0.019496
q_1772833036_0208,2026-03-07 03:07:16,Summarize opinions on food quality across various restaurants' reviews.,aspect,20,5,"[0.6410539746284485, 0.6244539618492126, 0.6100609302520752, 0.6070648431777954, 0.6040807962417603, 0.6025632619857788, 0.597402811050415, 0.5950491428375244, 0.594704806804657, 0.5929557085037231, 0.588046669960022, 0.5834535360336304, 0.5820039510726929, 0.5796424746513367, 0.577455997467041, 0.5772749185562134, 0.5742819309234619, 0.5737205743789673, 0.5729931592941284, 0.5726496577262878]",0.641054,0.57265,0.592546,0.068404
q_1772833039_0209,2026-03-07 03:07:19,How often is ambience described positively or negatively in restaurant reviews?,aspect,20,5,"[0.6045109033584595, 0.6038135290145874, 0.6005011796951294, 0.5991570949554443, 0.5905263423919678, 0.5884981155395508, 0.5880832672119141, 0.5878628492355347, 0.5861061811447144, 0.5791397094726562, 0.5782511234283447, 0.5745569467544556, 0.5744345784187317, 0.5722492933273315, 0.5670328140258789, 0.5667673349380493, 0.5660486221313477, 0.5659726858139038, 0.5656503438949585, 0.5650769472122192]",0.604511,0.565077,0.581212,0.039434
q_1772833047_0210,2026-03-07 03:07:27,Which specific dishes receive consistent positive feedback from reviewers?,general,20,4,"[0.6435894966125488, 0.6380787491798401, 0.6348944902420044, 0.6329611539840698, 0.615318238735199, 0.6093204021453857, 0.6071740388870239, 0.607145369052887, 0.6053848266601562, 0.6052740812301636, 0.5976159572601318, 0.5958179235458374, 0.5930260419845581, 0.5925775766372681, 0.5917831659317017, 0.5915673971176147, 0.5912333726882935, 0.5905096530914307, 0.58990877866745, 0.5894380807876587]",0.643589,0.589438,0.606131,0.054151
q_1772833053_0211,2026-03-07 03:07:33,"What aspects of food are most often described as ""amazing"" or ""delicious"" in reviews?",aspect,20,5,"[0.6055847406387329, 0.5984359383583069, 0.5977441668510437, 0.5953518152236938, 0.5933616161346436, 0.5905728340148926, 0.5904314517974854, 0.589812159538269, 0.5897787809371948, 0.5887407064437866, 0.5867235660552979, 0.5860013961791992, 0.5851535797119141, 0.5814003348350525, 0.5802685022354126, 0.5800498127937317, 0.5799421072006226, 0.5797340869903564, 0.5794504284858704, 0.578827977180481]",0.605585,0.578828,0.587868,0.026757
q_1772833057_0212,2026-03-07 03:07:37,How frequently do customers mention poor service experiences at casual restaurants?,aspect,20,5,"[0.6641330718994141, 0.6538260579109192, 0.6508079767227173, 0.644047737121582, 0.6387324929237366, 0.6354671716690063, 0.63140469789505, 0.6306924819946289, 0.6301694512367249, 0.6287039518356323, 0.6282596588134766, 0.6259145736694336, 0.6258985996246338, 0.624875545501709, 0.622972846031189, 0.6226227283477783, 0.6224979162216187, 0.6224959492683411, 0.6206597089767456, 0.6194309592247009]",0.664133,0.619431,0.632181,0.044702
q_1772833062_0213,2026-03-07 03:07:42,What themes appear in reviews about the quality and size of portions?,general,20,4,"[0.6162136197090149, 0.6016802787780762, 0.5949162244796753, 0.5947489738464355, 0.5922086238861084, 0.5913090705871582, 0.5860264897346497, 0.5840490460395813, 0.5838586091995239, 0.5836145877838135, 0.5831558704376221, 0.5825735926628113, 0.5777654647827148, 0.5769588947296143, 0.5766550302505493, 0.5763248205184937, 0.5760642886161804, 0.5760272741317749, 0.571195125579834, 0.5700716972351074]",0.616214,0.570072,0.584771,0.046142
q_1772833066_0214,2026-03-07 03:07:46,Do reviewers often mention specific dishes that stand out positively in upscale establishments?,general,20,4,"[0.6467010974884033, 0.6319408416748047, 0.6288723349571228, 0.627130925655365, 0.6266841292381287, 0.6243350505828857, 0.6220847964286804, 0.6193535327911377, 0.615425705909729, 0.6152957081794739, 0.6136239767074585, 0.6135691404342651, 0.6134706139564514, 0.61302649974823, 0.612682580947876, 0.6124408841133118, 0.6105010509490967, 0.6104713082313538, 0.6098658442497253, 0.608113169670105]",0.646701,0.608113,0.618779,0.038588
q_1772833070_0215,2026-03-07 03:07:50,What themes appear repeatedly in one-star restaurant reviews related to food quality?,aspect,20,5,"[0.596970796585083, 0.5900535583496094, 0.587905764579773, 0.5844789743423462, 0.5843043923377991, 0.5805774927139282, 0.5776638984680176, 0.5751928687095642, 0.574803352355957, 0.5747756958007812, 0.5744255185127258, 0.5738906264305115, 0.571875810623169, 0.5714863538742065, 0.5708762407302856, 0.5705628991127014, 0.5676374435424805, 0.5664355754852295, 0.5664194822311401, 0.5662213563919067]",0.596971,0.566221,0.576328,0.030749
q_1772833074_0216,2026-03-07 03:07:54,In what aspects of ambience do reviewers often remark positively or negatively?,aspect,20,5,"[0.5483760237693787, 0.5468052625656128, 0.5424919128417969, 0.5369531512260437, 0.533109188079834, 0.5315605401992798, 0.5263952016830444, 0.5235872864723206, 0.5180315971374512, 0.5166581273078918, 0.5142261981964111, 0.5131467580795288, 0.5115623474121094, 0.5105604529380798, 0.5088201761245728, 0.5078266859054565, 0.5078226327896118, 0.5074819326400757, 0.5069482922554016, 0.5064986944198608]",0.548376,0.506499,0.520943,0.041877
q_1772833078_0217,2026-03-07 03:07:58,What are the most frequent comments about service quality in reviews?,aspect,20,5,"[0.6062723398208618, 0.5956025123596191, 0.5784766674041748, 0.5661152601242065, 0.5658331513404846, 0.5606670379638672, 0.5565615892410278, 0.555994987487793, 0.5542420744895935, 0.5524510145187378, 0.5521736741065979, 0.5515744686126709, 0.5513984560966492, 0.5493043661117554, 0.5483098030090332, 0.5472316741943359, 0.543925940990448, 0.5427418947219849, 0.5418649911880493, 0.54169762134552]",0.606272,0.541698,0.558122,0.064575
q_1772833084_0218,2026-03-07 03:08:04,How do customers rate the variety of food offerings across multiple restaurants?,aspect,20,5,"[0.6360781192779541, 0.6267889142036438, 0.6228169202804565, 0.622622013092041, 0.6196446418762207, 0.6192584037780762, 0.6191892623901367, 0.6181802153587341, 0.6179535388946533, 0.6173861026763916, 0.616620659828186, 0.614616870880127, 0.6145546436309814, 0.6130688190460205, 0.6127550601959229, 0.6118191480636597, 0.6117235422134399, 0.6111817955970764, 0.6104899048805237, 0.6091440916061401]",0.636078,0.609144,0.617295,0.026934
q_1772833089_0219,2026-03-07 03:08:09,Which dishes receive consistent praise for presentation and taste?,general,20,4,"[0.6665105819702148, 0.6438152194023132, 0.6416618824005127, 0.6318917274475098, 0.6286591291427612, 0.6218580603599548, 0.6210787296295166, 0.6209057569503784, 0.6194170117378235, 0.6176434755325317, 0.6165924668312073, 0.6144227385520935, 0.6129932999610901, 0.611484944820404, 0.6089567542076111, 0.6070172190666199, 0.606381893157959, 0.6063040494918823, 0.6059261560440063, 0.6048932075500488]",0.666511,0.604893,0.620421,0.061617
q_1772833094_0220,2026-03-07 03:08:14,What is the general sentiment towards parking difficulties at local eateries?,general,20,4,"[0.6438019275665283, 0.6052052974700928, 0.6041135787963867, 0.6021415591239929, 0.5935198664665222, 0.5933218002319336, 0.5917822122573853, 0.5903241634368896, 0.5893370509147644, 0.5889200568199158, 0.5880917906761169, 0.5865030288696289, 0.5852148532867432, 0.5824539065361023, 0.581469714641571, 0.5813161730766296, 0.5811102390289307, 0.5810902118682861, 0.5807592272758484, 0.580287516117096]",0.643802,0.580288,0.591538,0.063514
q_1772833099_0221,2026-03-07 03:08:19,In what ways do customers describe the ambience in their favorite dining spots?,aspect,20,5,"[0.6380048394203186, 0.6214802265167236, 0.610024631023407, 0.6094412207603455, 0.6085317134857178, 0.600658655166626, 0.6006453633308411, 0.6001036763191223, 0.5998993515968323, 0.5994539260864258, 0.5990235209465027, 0.5987005233764648, 0.5985451936721802, 0.5964142084121704, 0.5963652729988098, 0.5962821245193481, 0.5960538387298584, 0.5956192016601562, 0.5952433943748474, 0.5947737693786621]",0.638005,0.594774,0.602763,0.043231
q_1772833105_0222,2026-03-07 03:08:25,What dishes are most frequently praised in American restaurants?,general,20,4,"[0.6399977207183838, 0.6339279413223267, 0.6209238767623901, 0.6198651790618896, 0.6193997859954834, 0.6169869899749756, 0.6163115501403809, 0.6138995289802551, 0.6128122210502625, 0.6117122173309326, 0.6104950904846191, 0.6103252172470093, 0.6090604066848755, 0.6081708073616028, 0.6075028777122498, 0.6073821783065796, 0.6061092019081116, 0.6056010723114014, 0.6052650213241577, 0.6050305962562561]",0.639998,0.605031,0.614039,0.034967
q_1772833109_0223,2026-03-07 03:08:29,What unique Senegalese dishes have reviewers found delightful at hidden gem restaurants?,general,20,4,"[0.6801439523696899, 0.6318399906158447, 0.6317018270492554, 0.622645914554596, 0.595179557800293, 0.5929965376853943, 0.5891586542129517, 0.5889918804168701, 0.5885971188545227, 0.5869131088256836, 0.5855559706687927, 0.5852013826370239, 0.584260106086731, 0.5821419358253479, 0.5815905928611755, 0.5812472701072693, 0.5809998512268066, 0.5788201093673706, 0.5787274241447449, 0.5769765973091125]",0.680144,0.576977,0.596184,0.103167
q_1772836765_0224,2026-03-07 04:09:25,Can you suggest local food spots in Camden NJ that tourists often miss?,recommendation,20,8,"[0.6445176005363464, 0.6382983922958374, 0.6333255767822266, 0.6284953355789185, 0.6233625411987305, 0.6230112314224243, 0.620926558971405, 0.6205222010612488, 0.6181329488754272, 0.6171868443489075, 0.6157544851303101, 0.613757312297821, 0.6126077175140381, 0.6117422580718994, 0.611417293548584, 0.6105154156684875, 0.6100823879241943, 0.608963668346405, 0.6051334738731384, 0.6048862338066101]",0.644518,0.604886,0.618632,0.039631
q_1772836770_0225,2026-03-07 04:09:30,Which coffee shops offer exceptional espresso and a relaxing atmosphere?,general,20,4,"[0.6838905811309814, 0.6627761721611023, 0.643790602684021, 0.6426412463188171, 0.6353555917739868, 0.6344802975654602, 0.6329687833786011, 0.6313943862915039, 0.6294379234313965, 0.6231392621994019, 0.6216220259666443, 0.6196690201759338, 0.61919766664505, 0.6153470277786255, 0.6152640581130981, 0.6116004586219788, 0.6114184260368347, 0.6051137447357178, 0.6045341491699219, 0.6041193008422852]",0.683891,0.604119,0.627388,0.079771
q_1772836775_0226,2026-03-07 04:09:35,What are some affordable eateries with surprisingly great service?,aspect,20,5,"[0.6948965787887573, 0.686172604560852, 0.6858150959014893, 0.6780146360397339, 0.6771589517593384, 0.6768484711647034, 0.6750679016113281, 0.6733468770980835, 0.6732638478279114, 0.669516384601593, 0.6685241460800171, 0.6673781275749207, 0.6667493581771851, 0.6657371520996094, 0.6655769944190979, 0.6653642654418945, 0.6649991273880005, 0.6640965342521667, 0.6637254953384399, 0.6633696556091309]",0.694897,0.66337,0.672281,0.031527
q_1772836780_0227,2026-03-07 04:09:40,Are there underrated places in Woodland Avenue known for their West African cuisine?,general,20,4,"[0.6826068162918091, 0.6248526573181152, 0.5875287055969238, 0.5869274735450745, 0.5834577679634094, 0.5823639631271362, 0.5810008645057678, 0.5790030360221863, 0.5762592554092407, 0.5746973752975464, 0.5727307796478271, 0.5719389915466309, 0.5718338489532471, 0.5703055262565613, 0.570207953453064, 0.5699277520179749, 0.5686165690422058, 0.5674765110015869, 0.5674736499786377, 0.5672075152397156]",0.682607,0.567208,0.582821,0.115399
q_1772836785_0228,2026-03-07 04:09:45,What are some overlooked Mediterranean dishes that have garnered unexpected praise?,general,20,4,"[0.6483473777770996, 0.6459044814109802, 0.6389447450637817, 0.6354876160621643, 0.6338388323783875, 0.6337097883224487, 0.6308786869049072, 0.6260201930999756, 0.6241919994354248, 0.6220815777778625, 0.6212277412414551, 0.6196812391281128, 0.6190534830093384, 0.6169787645339966, 0.6155031323432922, 0.6152585744857788, 0.6143903732299805, 0.6142487525939941, 0.6136723756790161, 0.6125443577766418]",0.648347,0.612544,0.625098,0.035803
q_1772836790_0229,2026-03-07 04:09:50,"Which restaurants in Camden, NJ offer an exceptional breakfast experience?",general,20,4,"[0.6474130749702454, 0.6395564675331116, 0.6378135681152344, 0.6359572410583496, 0.6314578652381897, 0.6295135617256165, 0.6294193267822266, 0.6276395320892334, 0.6273158192634583, 0.6251658201217651, 0.6230773329734802, 0.6215428113937378, 0.620387077331543, 0.618873119354248, 0.6173193454742432, 0.6162338852882385, 0.6148809194564819, 0.6143614053726196, 0.6137000918388367, 0.6130627393722534]",0.647413,0.613063,0.625235,0.03435
q_1772836796_0230,2026-03-07 04:09:56,Can you share some unique food items served at the Smoothie King Center?,aspect,20,5,"[0.6199257373809814, 0.5971918702125549, 0.5955491065979004, 0.5935276746749878, 0.5921688675880432, 0.5872979164123535, 0.5837941765785217, 0.5833486914634705, 0.5829806923866272, 0.5829538106918335, 0.5828567147254944, 0.5804811716079712, 0.5803418755531311, 0.5800389647483826, 0.5800196528434753, 0.5799397230148315, 0.579733669757843, 0.5784574747085571, 0.5773476958274841, 0.5769641399383545]",0.619926,0.576964,0.585746,0.042962
q_1772836802_0231,2026-03-07 04:10:02,What hidden gems offer excellent sushi options in towns with limited choices?,general,20,4,"[0.6950230598449707, 0.668559193611145, 0.6673648953437805, 0.6640812158584595, 0.6640662550926208, 0.6637651324272156, 0.6636578440666199, 0.6618422269821167, 0.6600408554077148, 0.6599496006965637, 0.6596441268920898, 0.6592353582382202, 0.6587976217269897, 0.6571263074874878, 0.6569644808769226, 0.6562185287475586, 0.6557897329330444, 0.6553309559822083, 0.6551312208175659, 0.6548218131065369]",0.695023,0.654822,0.661871,0.040201
q_1772836807_0232,2026-03-07 04:10:07,Which affordable eateries serve dishes that exceed expectations in terms of quality and taste?,general,20,4,"[0.635875940322876, 0.6208024024963379, 0.6186665296554565, 0.6184958219528198, 0.6182880401611328, 0.6162310242652893, 0.6159190535545349, 0.6132239103317261, 0.6118979454040527, 0.6101207733154297, 0.6091180443763733, 0.6089258790016174, 0.6079692244529724, 0.606877326965332, 0.6067578196525574, 0.6060433387756348, 0.6050652265548706, 0.6043575406074524, 0.6042304635047913, 0.6035701036453247]",0.635876,0.60357,0.612122,0.032306
q_1772836812_0233,2026-03-07 04:10:12,What unusual food items have been paired unexpectedly well in reviews?,aspect,20,5,"[0.6049748659133911, 0.6021285653114319, 0.6014039516448975, 0.5990426540374756, 0.5977053046226501, 0.5975046157836914, 0.5954332947731018, 0.5943201184272766, 0.5942651629447937, 0.5938094258308411, 0.5929238796234131, 0.5923997759819031, 0.5922678709030151, 0.5914863348007202, 0.5897219181060791, 0.5884155035018921, 0.5880063772201538, 0.5878076553344727, 0.5876956582069397, 0.587421715259552]",0.604975,0.587422,0.593937,0.017553
q_1772836816_0234,2026-03-07 04:10:16,"Which restaurants offer great value with affordable pricing, despite a high-end ambiance?",general,20,4,"[0.6693970561027527, 0.6639831066131592, 0.6510434746742249, 0.6494216918945312, 0.630491316318512, 0.620136022567749, 0.6192840337753296, 0.6171334385871887, 0.616703987121582, 0.6127045154571533, 0.6116036772727966, 0.6104390025138855, 0.6100555658340454, 0.6096658110618591, 0.6086380481719971, 0.6069247126579285, 0.6065479516983032, 0.6064450740814209, 0.6063622236251831, 0.6059975624084473]",0.669397,0.605998,0.621649,0.063399
q_1772836826_0235,2026-03-07 04:10:26,Describe unique dining experiences where service exceeded expectations significantly.,aspect,20,5,"[0.6816186308860779, 0.6706852912902832, 0.6660587191581726, 0.6599147915840149, 0.6492483019828796, 0.6480653285980225, 0.6476145386695862, 0.6460933089256287, 0.6441330313682556, 0.6431296467781067, 0.6412109136581421, 0.6405115127563477, 0.6401629447937012, 0.639273464679718, 0.6389814615249634, 0.6385990977287292, 0.6380155086517334, 0.6373380422592163, 0.6368896961212158, 0.6349358558654785]",0.681619,0.634936,0.647124,0.046683
q_1772836831_0236,2026-03-07 04:10:31,Which local eateries have hidden parking solutions or easy access that reviewers appreciate?,general,20,4,"[0.6594296097755432, 0.6351093649864197, 0.6331857442855835, 0.629108726978302, 0.6229780912399292, 0.6227719187736511, 0.6212098598480225, 0.6155567169189453, 0.6153596639633179, 0.6150714159011841, 0.6127400398254395, 0.6104980707168579, 0.6100422739982605, 0.6074743866920471, 0.6071211099624634, 0.6068089008331299, 0.6066318154335022, 0.6058334112167358, 0.6051357984542847, 0.6041001081466675]",0.65943,0.6041,0.617308,0.05533
q_1772836837_0237,2026-03-07 04:10:37,"What underappreciated desserts are worth exploring in food reviews, beyond the typical favorites?",aspect,20,5,"[0.6481598615646362, 0.6441246271133423, 0.643740177154541, 0.6405433416366577, 0.6324663758277893, 0.6294521689414978, 0.6274940967559814, 0.6269105672836304, 0.6245068907737732, 0.6231591701507568, 0.620377242565155, 0.6200219392776489, 0.6195565462112427, 0.619442343711853, 0.6192508935928345, 0.6171755790710449, 0.6161047220230103, 0.6160183548927307, 0.6142260432243347, 0.6133857369422913]",0.64816,0.613386,0.625806,0.034774
q_1772836843_0238,2026-03-07 04:10:43,"What unique, off-the-beaten-path restaurants serve exceptional wings?",general,20,4,"[0.6688088178634644, 0.6608696579933167, 0.6564507484436035, 0.6489032506942749, 0.6475009918212891, 0.6447041034698486, 0.6411121487617493, 0.638935923576355, 0.6386681199073792, 0.6364022493362427, 0.6312956213951111, 0.6303327679634094, 0.6275760531425476, 0.623705267906189, 0.6233798861503601, 0.6214130520820618, 0.6211214661598206, 0.6196002960205078, 0.6133931875228882, 0.6096963882446289]",0.668809,0.609696,0.635193,0.059112
q_1772836846_0239,2026-03-07 04:10:46,Which overlooked places offer surprising and high-quality boozy shakes?,general,20,4,"[0.652157723903656, 0.6110310554504395, 0.6094026565551758, 0.6089855432510376, 0.6039464473724365, 0.601830005645752, 0.601495623588562, 0.6007052659988403, 0.5986597537994385, 0.5968949794769287, 0.5968362092971802, 0.5964158177375793, 0.5927776098251343, 0.5909183025360107, 0.5902189016342163, 0.589905858039856, 0.5889703631401062, 0.5887237787246704, 0.5875330567359924, 0.5875259637832642]",0.652158,0.587526,0.599747,0.064632
q_1772836851_0240,2026-03-07 04:10:51,Can you find reviews of quirky dishes served with a memorable ambience?,aspect,20,5,"[0.6646057963371277, 0.6396651864051819, 0.6262613534927368, 0.6245647668838501, 0.6245216727256775, 0.6236950159072876, 0.6235900521278381, 0.6234509944915771, 0.6226832866668701, 0.6222968101501465, 0.6214468479156494, 0.6201547980308533, 0.6200162768363953, 0.6191197633743286, 0.6187899112701416, 0.618370532989502, 0.6173785924911499, 0.6171180009841919, 0.6166517734527588, 0.6163522005081177]",0.664606,0.616352,0.624037,0.048254
q_1772836857_0241,2026-03-07 04:10:57,What are some hidden gems with reasonable prices that provide exceptional service?,aspect,20,5,"[0.6770129203796387, 0.6430116295814514, 0.639997661113739, 0.6209291219711304, 0.620425283908844, 0.6198603510856628, 0.6164782643318176, 0.6160774230957031, 0.6156963109970093, 0.6154226064682007, 0.6147912740707397, 0.6131990551948547, 0.6125061511993408, 0.6117563843727112, 0.6113013625144958, 0.6111441850662231, 0.611032247543335, 0.61038738489151, 0.6087592840194702, 0.6085485219955444]",0.677013,0.608549,0.619917,0.068464
q_1772836862_0242,2026-03-07 04:11:02,Are there underappreciated spots offering creative menu items that fill customers?,general,20,4,"[0.6782723665237427, 0.6642464399337769, 0.6600691080093384, 0.6562848687171936, 0.6545929312705994, 0.6515614986419678, 0.6513188481330872, 0.6502717733383179, 0.6457738876342773, 0.6450201869010925, 0.6442182660102844, 0.6440354585647583, 0.6435604095458984, 0.6432626247406006, 0.6426188945770264, 0.6412289142608643, 0.6410553455352783, 0.6404540538787842, 0.6401420831680298, 0.6385823488235474]",0.678272,0.638582,0.648829,0.03969
q_1772836866_0243,2026-03-07 04:11:06,What hidden gem restaurants have regular patrons that rave about their unique zucchini muffins?,general,20,4,"[0.6508057713508606, 0.6288479566574097, 0.5934032201766968, 0.5889179706573486, 0.5887365341186523, 0.5846668481826782, 0.5845869779586792, 0.5768380761146545, 0.5762202143669128, 0.574476957321167, 0.5730834007263184, 0.5681579113006592, 0.5648958683013916, 0.5644212365150452, 0.5638153553009033, 0.5637884140014648, 0.5634739398956299, 0.563450038433075, 0.5629698038101196, 0.561421811580658]",0.650806,0.561422,0.579849,0.089384
q_1772836873_0244,2026-03-07 04:11:13,Can you find unusual food pairings in industrial areas that reviewers were pleasantly surprised by?,aspect,20,5,"[0.6411583423614502, 0.6048727035522461, 0.603427529335022, 0.6028884649276733, 0.5992972254753113, 0.5970876812934875, 0.5966668725013733, 0.594811201095581, 0.591987133026123, 0.5896212458610535, 0.5895062685012817, 0.5886679291725159, 0.5867964625358582, 0.5864309072494507, 0.5862939357757568, 0.5862475037574768, 0.5862043499946594, 0.5860247611999512, 0.5857017040252686, 0.5849877595901489]",0.641158,0.584988,0.594434,0.056171
q_1772836881_0245,2026-03-07 04:11:21,"Describe memorable dining experiences involving authentic Indian street food, as reported by multiple reviewers.",aspect,20,5,"[0.6410236358642578, 0.6254411935806274, 0.6190245747566223, 0.6155344247817993, 0.6124868988990784, 0.6122209429740906, 0.6048874855041504, 0.6044391393661499, 0.598725438117981, 0.5969333648681641, 0.5943505764007568, 0.5899583101272583, 0.5875100493431091, 0.5872923135757446, 0.5872775912284851, 0.5855578184127808, 0.5851664543151855, 0.5821498036384583, 0.5820890665054321, 0.5819891691207886]",0.641024,0.581989,0.599703,0.059034
q_1772836886_0246,2026-03-07 04:11:26,Which budget-friendly restaurants offer exceptional service and a fantastic frozen yogurt bar?,aspect,20,5,"[0.6622133255004883, 0.6476302742958069, 0.6471865177154541, 0.6418282985687256, 0.625064492225647, 0.6234365105628967, 0.6228335499763489, 0.6218885183334351, 0.6193780899047852, 0.6183732748031616, 0.6178865432739258, 0.6162770986557007, 0.6147534847259521, 0.61419677734375, 0.6139741539955139, 0.6123930215835571, 0.6112414002418518, 0.609994113445282, 0.6086664795875549, 0.6078874468803406]",0.662213,0.607887,0.622855,0.054326
q_1772836893_0247,2026-03-07 04:11:33,What unusual dishes have reviewers been pleasantly surprised by in historic restaurants?,general,20,4,"[0.6543540954589844, 0.651317298412323, 0.6498349905014038, 0.6384267210960388, 0.6363564729690552, 0.6292651891708374, 0.6268823146820068, 0.6264479160308838, 0.6257582902908325, 0.6213345527648926, 0.6211273670196533, 0.6201265454292297, 0.6197525262832642, 0.6196610927581787, 0.6193941235542297, 0.6192929744720459, 0.619141697883606, 0.618880033493042, 0.6182626485824585, 0.6178082823753357]",0.654354,0.617808,0.627671,0.036546
q_1772836900_0248,2026-03-07 04:11:40,Can you recommend hidden gem cafes with exceptional service for a quiet afternoon outing?,recommendation,20,8,"[0.6715739369392395, 0.6429509520530701, 0.6227490901947021, 0.6224862337112427, 0.6212377548217773, 0.620448112487793, 0.6203832626342773, 0.6200640797615051, 0.618445098400116, 0.6174532771110535, 0.6125079989433289, 0.6074858903884888, 0.6063774824142456, 0.6056121587753296, 0.6051042675971985, 0.6049336791038513, 0.6034398078918457, 0.6026948094367981, 0.5997442603111267, 0.5995446443557739]",0.671574,0.599545,0.616262,0.072029
q_1772836905_0249,2026-03-07 04:11:45,Which affordable eateries offer an unexpectedly comfortable environment for long meals?,general,20,4,"[0.6226723194122314, 0.6151909232139587, 0.6103166937828064, 0.6089889407157898, 0.6087870001792908, 0.6084151864051819, 0.6070437431335449, 0.605412483215332, 0.6044309139251709, 0.6039284467697144, 0.6035299301147461, 0.602848470211029, 0.6014336347579956, 0.6014100313186646, 0.6001129150390625, 0.5990769863128662, 0.5989319086074829, 0.598618745803833, 0.5973564386367798, 0.5967698097229004]",0.622672,0.59677,0.604764,0.025903
q_1772836912_0250,2026-03-07 04:11:52,What underrated food trucks serve creative and innovative menu items worth seeking out?,aspect,20,5,"[0.673018217086792, 0.6265722513198853, 0.6235388517379761, 0.6225199699401855, 0.6193418502807617, 0.6171013116836548, 0.6068137288093567, 0.6064499616622925, 0.6059638857841492, 0.605610728263855, 0.6055338382720947, 0.6054756045341492, 0.6028623580932617, 0.6024777293205261, 0.6006829142570496, 0.5998874306678772, 0.5985335111618042, 0.5980499982833862, 0.5978345274925232, 0.5965368151664734]",0.673018,0.596537,0.61074,0.076481
q_1772836917_0251,2026-03-07 04:11:57,Are there any restaurants with interesting decor that reviewers find themselves returning to often?,general,20,4,"[0.6414250731468201, 0.6365883350372314, 0.6320355534553528, 0.6318202018737793, 0.6298916935920715, 0.626679539680481, 0.6253703236579895, 0.6206746101379395, 0.6190593242645264, 0.6183669567108154, 0.6181151866912842, 0.616496205329895, 0.6163867712020874, 0.6163632869720459, 0.6156186461448669, 0.6139378547668457, 0.6138817071914673, 0.6134705543518066, 0.6131840944290161, 0.6125649213790894]",0.641425,0.612565,0.621597,0.02886
q_1772836922_0252,2026-03-07 04:12:02,What quirky Mexican dishes in Pennsylvanian restaurants have customers raved about?,general,20,4,"[0.6775525808334351, 0.630652129650116, 0.6286411881446838, 0.6274863481521606, 0.6259464621543884, 0.624804675579071, 0.6203258037567139, 0.6196103692054749, 0.6161625385284424, 0.6115707159042358, 0.6114237904548645, 0.6102007627487183, 0.6093375086784363, 0.6088172197341919, 0.6072633862495422, 0.6069050431251526, 0.6054087281227112, 0.6049231290817261, 0.6023557186126709, 0.6011644005775452]",0.677553,0.601164,0.617528,0.076388
q_1772836927_0253,2026-03-07 04:12:07,Can you uncover exceptional management companies that prioritize unique requests like SRS?,general,20,4,"[0.7615350484848022, 0.5353431701660156, 0.5098617076873779, 0.4977136254310608, 0.49043160676956177, 0.489469051361084, 0.48156917095184326, 0.4785534143447876, 0.4780665636062622, 0.4778413772583008, 0.47528666257858276, 0.4733469486236572, 0.47331690788269043, 0.47216618061065674, 0.4719967246055603, 0.47184163331985474, 0.4709315299987793, 0.47064685821533203, 0.46995556354522705, 0.4698672890663147]",0.761535,0.469867,0.495987,0.291668
q_1772836931_0254,2026-03-07 04:12:11,What lesser-known delis offer extensive menu options for lunch hour patrons?,general,20,4,"[0.6070053577423096, 0.5992191433906555, 0.5980404019355774, 0.5872681736946106, 0.5838460326194763, 0.5835870504379272, 0.5825471878051758, 0.5810906887054443, 0.5799819231033325, 0.5757499933242798, 0.5757054686546326, 0.5738012790679932, 0.5720809102058411, 0.5711239576339722, 0.5706374645233154, 0.5705965757369995, 0.5698878169059753, 0.5663869380950928, 0.565865695476532, 0.5643235445022583]",0.607005,0.564324,0.578937,0.042682
